   11000000000114367,    3864862871802801,    3000000002840400,    4000000000713900,    3011049170177651,                    ,                   0,                   2,  201609010091310100,  201609010231844051,              430000,                1100,                   0,  300000000101010751,                   2,                   0,                3941,                   0,                   0, 2016-10-12 00:00:00,                   0,                3941,                   0,                   0, 2016-10-12 17:49:01,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114369,    3864862871802801,    3000000002840500,    4000000000713900,    3613245630177631,                    ,                   0,                   2,  201609010091310100,  201609010232153031,              205000,                1100,                   0,  300000000101011031,                   2,                   0,                1879,                   0,                   0, 2016-10-12 00:00:00,                   0,                1879,                   0,                   0, 2016-10-12 17:49:08,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114398,    3864862871802801,    3000000002851700,    4000000000706700,    3987937381568803,                    ,                   0,                   2,  201609010047098100,  201609010232838003,              200000,                1200,                   0,  300000000100945803,                   3,                   0,                2000,                   0,                   0, 2016-10-13 00:00:00,                   0,                2000,                   0,                   0, 2016-10-13 13:48:14,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114399,    3864862871802801,    3000000002851900,    4000000000706700,    3987937381568803,                    ,                   0,                   2,  201609010047098100,  201609010232838003,               10000,                1200,                   0,  300000000100945803,                   3,                   0,                 100,                   0,                   0, 2016-10-13 00:00:00,                   0,                 100,                   0,                   0, 2016-10-13 13:48:14,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114482,    3864862871802801,    3000000002851800,    4000000000706700,    3721603291568888,                    ,                   0,                   2,  201609010047098100,  201609010049447188,              200000,                1200,                   0,  300000000100945188,                   3,                   0,                2000,                   0,                   0, 2016-10-13 00:00:00,                   0,                2000,                   0,                   0, 2016-10-13 14:55:09,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114483,    3864862871802801,    3000000002852100,    4000000000706700,    3721603291568888,                    ,                   0,                   2,  201609010047098100,  201609010049447188,               15000,                1200,                   0,  300000000100945188,                   3,                   0,                 150,                   0,                   0, 2016-10-13 00:00:00,                   0,                 150,                   0,                   0, 2016-10-13 14:55:09,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114621,    3864862871802801,    3000000002851000,    4000000000706700,    3611105371568895,                    ,                   0,                   2,  201609010047098100,  201609010236761095,              525000,                1200,                   0,  300000000100944195,                   3,                   0,                5250,                   0,                   0, 2016-10-13 00:00:00,                   0,                5250,                   0,                   0, 2016-10-13 17:41:42,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114622,    3864862871802801,    3000000002851100,    4000000000706700,    3611105371568895,                    ,                   0,                   2,  201609010047098100,  201609010236761095,               10000,                1200,                   0,  300000000100944195,                   3,                   0,                 100,                   0,                   0, 2016-10-13 00:00:00,                   0,                 100,                   0,                   0, 2016-10-13 17:41:42,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114623,    3864862871802801,    3000000002851200,    4000000000706700,    3611105371568895,                    ,                   0,                   2,  201609010047098100,  201609010236761095,              200000,                1200,                   0,  300000000100944195,                   3,                   0,                2000,                   0,                   0, 2016-10-13 00:00:00,                   0,                2000,                   0,                   0, 2016-10-13 17:41:42,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114624,    3864862871802801,    3000000002851300,    4000000000706700,    3611105371568895,                    ,                   0,                   2,  201609010047098100,  201609010236761095,              200000,                1200,                   0,  300000000100944195,                   3,                   0,                2000,                   0,                   0, 2016-10-13 00:00:00,                   0,                2000,                   0,                   0, 2016-10-13 17:41:42,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114625,    3864862871802801,    3000000002851400,    4000000000706700,    3611105371568895,                    ,                   0,                   2,  201609010047098100,  201609010236761095,              870000,                1200,                   0,  300000000100944195,                   3,                   0,                8700,                   0,                   0, 2016-10-13 00:00:00,                   0,                8700,                   0,                   0, 2016-10-13 17:41:42,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114626,    3864862871802801,    3000000002851500,    4000000000706700,    3611105371568895,                    ,                   0,                   2,  201609010047098100,  201609010236761095,              200000,                1200,                   0,  300000000100944195,                   3,                   0,                2000,                   0,                   0, 2016-10-13 00:00:00,                   0,                2000,                   0,                   0, 2016-10-13 17:41:42,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000114627,    3864862871802801,    3000000002851600,    4000000000706700,    3611105371568895,                    ,                   0,                   2,  201609010047098100,  201609010236761095,              530000,                1200,                   0,  300000000100944195,                   3,                   0,                5300,                   0,                   0, 2016-10-13 00:00:00,                   0,                5300,                   0,                   0, 2016-10-13 17:41:42,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115189,    3866398942351601,    3000000003004200,    4000000000739300,    3180344531890094,                    ,                   0,                   2,  201609010007869000,  201609010333203094,              225000,                1200,                   0,  300000000101027294,                   2,                   0,                2250,                   0,                   0, 2016-10-17 00:00:00,                   0,                2250,                   0,                   0, 2016-10-17 15:28:29,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115190,    3866398942351601,    3000000003004300,    4000000000739300,    3180344531890094,                    ,                   0,                   2,  201609010007869000,  201609010333203094,              800000,                1200,                   0,  300000000101027294,                   2,                   0,                8000,                   0,                   0, 2016-10-17 00:00:00,                   0,                8000,                   0,                   0, 2016-10-17 15:28:29,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115191,    3866398942351601,    3000000003004400,    4000000000739300,    3180344531890094,                    ,                   0,                   2,  201609010007869000,  201609010333203094,             1900000,                1200,                   0,  300000000101027294,                   2,                   0,               19000,                   0,                   0, 2016-10-17 00:00:00,                   0,               19000,                   0,                   0, 2016-10-17 15:28:29,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115467,    3866398942351601,    3000000003016700,    4000000000739000,    3970562851056884,                    ,                   0,                   2,  201609010007869000,  201609010278907184,              400000,                1200,                   0,  300000000100955384,                   3,                   0,                4000,                   0,                   0, 2016-10-18 00:00:00,                   0,                4000,                   0,                   0, 2016-10-18 15:09:47,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115468,    3866398942351601,    3000000003016800,    4000000000739000,    3970562851056884,                    ,                   0,                   2,  201609010007869000,  201609010278907184,               80000,                1200,                   0,  300000000100955384,                   3,                   0,                 800,                   0,                   0, 2016-10-18 00:00:00,                   0,                 800,                   0,                   0, 2016-10-18 15:09:47,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115469,    3866398942351601,    3000000003017000,    4000000000739000,    3970562851056884,                    ,                   0,                   2,  201609010007869000,  201609010278907184,              980000,                1200,                   0,  300000000100955384,                   3,                   0,                9800,                   0,                   0, 2016-10-18 00:00:00,                   0,                9800,                   0,                   0, 2016-10-18 15:09:47,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115470,    3866398942351601,    3000000003017100,    4000000000739000,    3970562851056884,                    ,                   0,                   2,  201609010007869000,  201609010278907184,             1330000,                1200,                   0,  300000000100955384,                   3,                   0,               13300,                   0,                   0, 2016-10-18 00:00:00,                   0,               13300,                   0,                   0, 2016-10-18 15:09:47,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115514,    3866398942351601,    3000000003016900,    4000000000739000,    3270976231056864,                    ,                   0,                   2,  201609010007869000,  201609010276390064,              520000,                1200,                   0,  300000000100954964,                   3,                   0,                5200,                   0,                   0, 2016-10-18 00:00:00,                   0,                5200,                   0,                   0, 2016-10-18 20:41:43,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115702,    3866398942351601,    3000000003107500,    4000000000739000,    3457203262191600,                    ,                   0,                   2,  201609010007869000,  201609010235948000,              680000,                1100,                   0,  300000000101165000,                   1,                   0,                6233,                   0,                   0, 2016-10-19 00:00:00,                   0,                6233,                   0,                   0, 2016-10-19 17:10:10,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115703,    3866398942351601,    3000000003107600,    4000000000739000,    3457203262191600,                    ,                   0,                   2,  201609010007869000,  201609010235948000,               10000,                1100,                   0,  300000000101165000,                   1,                   0,                  91,                   0,                   0, 2016-10-19 00:00:00,                   0,                  91,                   0,                   0, 2016-10-19 17:10:10,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115835,    3773401733104001,    3000000003070000,    4000000000731700,    3585546281656009,                    ,                   0,                   2,  201609010007869000,  201609010237621009,               60000,                1200,                   0,  300000000100881909,                   4,                   0,                 600,                   0,                   0, 2016-10-20 00:00:00,                   0,                 600,                   0,                   0, 2016-10-20 14:06:28,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115836,    3773401733104001,    3000000003070200,    4000000000731700,    3585546281656009,                    ,                   0,                   2,  201609010007869000,  201609010237621009,               55000,                1200,                   0,  300000000100881909,                   4,                   0,                 550,                   0,                   0, 2016-10-20 00:00:00,                   0,                 550,                   0,                   0, 2016-10-20 14:06:28,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115949,    3274222140658401,    3000000003080700,    4000000000758100,    3114166030836074,                    ,                   0,                   2,  201609010177169100,  201609010238461074,              595000,                1200,                   0,  300000000100882574,                   4,                   0,                5950,                   0,                   0, 2016-10-20 00:00:00,                   0,                5950,                   0,                   0, 2016-10-20 17:14:56,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115978,    3773401733104001,    3000000003070100,    4000000000731700,    3304875880836037,                    ,                   0,                   2,  201609010007869000,  201609010253707137,               55000,                1200,                   0,  300000000100883437,                   4,                   0,                 550,                   0,                   0, 2016-10-20 00:00:00,                   0,                 550,                   0,                   0, 2016-10-20 17:15:00,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115979,    3773401733104001,    3000000003070300,    4000000000731700,    3304875880836037,                    ,                   0,                   2,  201609010007869000,  201609010253707137,              480000,                1200,                   0,  300000000100883437,                   4,                   0,                4800,                   0,                   0, 2016-10-20 00:00:00,                   0,                4800,                   0,                   0, 2016-10-20 17:15:00,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000115980,    3773401733104001,    3000000003070400,    4000000000731700,    3304875880836037,                    ,                   0,                   2,  201609010007869000,  201609010253707137,              625000,                1200,                   0,  300000000100883437,                   4,                   0,                6250,                   0,                   0, 2016-10-20 00:00:00,                   0,                6250,                   0,                   0, 2016-10-20 17:15:00,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000116152,    3310266931712401,    3000000003124800,    4000000000763800,    3949931821904474,                    ,                   0,                   2,  201609010085314100,  201609010268264174,               30000,                1200,                   0,  300000000100964574,                   3,                   0,                 300,                   0,                   0, 2016-10-21 00:00:00,                   0,                 300,                   0,                   0, 2016-10-21 17:05:18,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000116633,    3773401733104001,    3000000002958100,    4000000000731700,    3634849970705668,                    ,                   0,                   2,  201609010007869000,  201609010293994068,              630000,                1200,                   0,  300000000100899568,                   4,                   0,                6300,                   0,                   0, 2016-10-23 00:00:00,                   0,                6300,                   0,                   0, 2016-10-23 19:25:19,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000116634,    3773401733104001,    3000000002958200,    4000000000731700,    3634849970705668,                    ,                   0,                   2,  201609010007869000,  201609010293994068,              515000,                1200,                   0,  300000000100899568,                   4,                   0,                5150,                   0,                   0, 2016-10-23 00:00:00,                   0,                5150,                   0,                   0, 2016-10-23 19:25:19,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000116857,    3866398942351601,    3000000003004800,    4000000000739300,    3579855580363630,                    ,                   0,                   2,  201609010007869000,  201609010298679130,              290000,                1200,                   0,  300000000100902630,                   4,                   0,                2900,                   0,                   0, 2016-10-23 00:00:00,                   0,                2900,                   0,                   0, 2016-10-23 19:27:48,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000116858,    3866398942351601,    3000000003004900,    4000000000739300,    3579855580363630,                    ,                   0,                   2,  201609010007869000,  201609010298679130,              410000,                1200,                   0,  300000000100902630,                   4,                   0,                4100,                   0,                   0, 2016-10-23 00:00:00,                   0,                4100,                   0,                   0, 2016-10-23 19:27:48,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000116859,    3866398942351601,    3000000003005000,    4000000000739300,    3579855580363630,                    ,                   0,                   2,  201609010007869000,  201609010298679130,               75000,                1200,                   0,  300000000100902630,                   4,                   0,                 750,                   0,                   0, 2016-10-23 00:00:00,                   0,                 750,                   0,                   0, 2016-10-23 19:27:48,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000116902,    3866398942351601,    3000000003309900,    4000000000739300,    3476147250776070,                    ,                   0,                   2,  201609010007869000,  201609010026622170,              300000,                1200,                   0,  300000000101190370,                   1,                   0,                3000,                   0,                   0, 2016-10-24 00:00:00,                   0,                3000,                   0,                   0, 2016-10-24 14:52:08,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117039,    3916111600407201,    3000000003311900,    4000000000803500,    3696427590776062,                    ,                   0,                   2,  201609010085314100,  201609010021080062,              550000,                1200,                   0,  300000000101191362,                   1,                   0,                5500,                   0,                   0, 2016-10-24 00:00:00,                   0,                5500,                   0,                   0, 2016-10-24 17:39:16,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117118,    3866398942351601,    3000000003309800,    4000000000739300,    3492610620776061,                    ,                   0,                   2,  201609010007869000,  201609010026352161,             1000000,                1200,                   0,  300000000101198161,                   1,                   0,               10000,                   0,                   0, 2016-10-24 00:00:00,                   0,               10000,                   0,                   0, 2016-10-24 17:37:57,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117187,    3773401733104001,    3000000003307800,    4000000000731700,    3186616431156057,                    ,                   0,                   2,  201609010007869000,  201609010181347157,              300000,                1100,                   0,  300000000101213857,                   1,                   0,                2750,                   0,                   0, 2016-10-24 00:00:00,                   0,                2750,                   0,                   0, 2016-10-24 21:01:31,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117201,    3773401733104001,    3000000003307900,    4000000000731700,    3884733561156051,                    ,                   0,                   2,  201609010007869000,  201609010043409151,             1980000,                1100,                   0,  300000000101189451,                   1,                   0,               18150,                   0,                   0, 2016-10-24 00:00:00,                   0,               18150,                   0,                   0, 2016-10-24 21:01:16,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117251,    3337075613168001,    3000000003290700,    4000000000795500,    3126251911475255,                    ,                   0,                   2,  201609010235148100,  201609010075569155,              380000,                1100,                   0,  300000000101064455,                   2,                   0,                3483,                   0,                   0, 2016-10-25 00:00:00,                   0,                3483,                   0,                   0, 2016-10-25 15:57:45,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117270,    3337075613168001,    3000000003290800,    4000000000795500,    3581727121475237,                    ,                   0,                   2,  201609010235148100,  201609010260426037,              625000,                1100,                   0,  300000000101064737,                   2,                   0,                5729,                   0,                   0, 2016-10-25 00:00:00,                   0,                5729,                   0,                   0, 2016-10-25 16:08:59,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117271,    3337075613168001,    3000000003290900,    4000000000795500,    3581727121475237,                    ,                   0,                   2,  201609010235148100,  201609010260426037,               75000,                1100,                   0,  300000000101064737,                   2,                   0,                 687,                   0,                   0, 2016-10-25 00:00:00,                   0,                 687,                   0,                   0, 2016-10-25 16:08:59,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117634,    3274222140658401,    3000000003206400,    4000000000758100,    3769166631736485,                    ,                   0,                   2,  201609010177169100,  201609010322317085,               15000,                1200,                   0,  300000000100842885,                   5,                   0,                 150,                   0,                   0, 2016-10-26 00:00:00,                   0,                 150,                   0,                   0, 2016-10-26 17:58:07,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117635,    3274222140658401,    3000000003206500,    4000000000758100,    3769166631736485,                    ,                   0,                   2,  201609010177169100,  201609010322317085,              400000,                1200,                   0,  300000000100842885,                   5,                   0,                4000,                   0,                   0, 2016-10-26 00:00:00,                   0,                4000,                   0,                   0, 2016-10-26 17:58:07,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000117758,    3549045772809601,    3000000003367100,    4000000000812200,    3130718912461208,                    ,                   0,                   2,  201609010248453100,  201609010115886008,               80000,                1200,                   0,  300000000101195108,                   1,                   0,                 800,                   0,                   0, 2016-10-27 00:00:00,                   0,                 800,                   0,                   0, 2016-10-27 15:21:49,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118299,    3549045772809601,    3000000003400700,    4000000000810700,    3662231251712029,                    ,                   0,                   2,  201609010248453100,  201609010151753129,             1445000,                1200,                   0,  300000000101229729,                   1,                   0,               14450,                   0,                   0, 2016-10-29 00:00:00,                   0,               14450,                   0,                   0, 2016-10-29 14:02:52,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118389,    3549045772809601,    3000000003400800,    4000000000810700,    3309726881406037,                    ,                   0,                   2,  201609010248453100,  201609010152046037,             3025000,                1200,                   0,  300000000101224937,                   1,                   0,               30250,                   0,                   0, 2016-10-29 00:00:00,                   0,               30250,                   0,                   0, 2016-10-29 17:18:24,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118390,    3549045772809601,    3000000003400900,    4000000000810700,    3309726881406037,                    ,                   0,                   2,  201609010248453100,  201609010152046037,              530000,                1200,                   0,  300000000101224937,                   1,                   0,                5300,                   0,                   0, 2016-10-29 00:00:00,                   0,                5300,                   0,                   0, 2016-10-29 17:18:24,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118435,    3152169262360401,    3000000003231300,    4000000000789100,    3947678771077604,                    ,                   0,                   2,  201609010283372100,  201609010175539004,              805000,                1100,                   0,  300000000101085804,                   2,                   0,                7379,                   0,                   0, 2016-10-29 00:00:00,                   0,                7379,                   0,                   0, 2016-10-29 17:20:00,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118436,    3152169262360401,    3000000003252100,    4000000000789100,    3947678771077604,                    ,                   0,                   2,  201609010283372100,  201609010175539004,              510000,                1100,                   0,  300000000101085804,                   2,                   0,                4675,                   0,                   0, 2016-10-29 00:00:00,                   0,                4675,                   0,                   0, 2016-10-29 17:20:00,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118437,    3152169262360401,    3000000003252200,    4000000000789100,    3947678771077604,                    ,                   0,                   2,  201609010283372100,  201609010175539004,             1000000,                1100,                   0,  300000000101085804,                   2,                   0,                9166,                   0,                   0, 2016-10-29 00:00:00,                   0,                9166,                   0,                   0, 2016-10-29 17:20:00,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118651,    3152169262360401,    3000000003231100,    4000000000789100,    3862144142542035,                    ,                   0,                   2,  201609010283372100,  201609010073717035,              165000,                1100,                   0,  300000000101078535,                   2,                   0,                1512,                   0,                   0, 2016-10-29 00:00:00,                   0,                1512,                   0,                   0, 2016-10-29 20:57:01,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118652,    3152169262360401,    3000000003231200,    4000000000789100,    3862144142542035,                    ,                   0,                   2,  201609010283372100,  201609010073717035,              190000,                1100,                   0,  300000000101078535,                   2,                   0,                1741,                   0,                   0, 2016-10-29 00:00:00,                   0,                1741,                   0,                   0, 2016-10-29 20:57:01,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118653,    3152169262360401,    3000000003231400,    4000000000789100,    3862144142542035,                    ,                   0,                   2,  201609010283372100,  201609010073717035,             1195000,                1100,                   0,  300000000101078535,                   2,                   0,               10954,                   0,                   0, 2016-10-29 00:00:00,                   0,               10954,                   0,                   0, 2016-10-29 20:57:01,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118654,    3152169262360401,    3000000003231500,    4000000000789100,    3862144142542035,                    ,                   0,                   2,  201609010283372100,  201609010073717035,               20000,                1100,                   0,  300000000101078535,                   2,                   0,                 183,                   0,                   0, 2016-10-29 00:00:00,                   0,                 183,                   0,                   0, 2016-10-29 20:57:01,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118655,    3152169262360401,    3000000003231600,    4000000000789100,    3862144142542035,                    ,                   0,                   2,  201609010283372100,  201609010073717035,              115000,                1100,                   0,  300000000101078535,                   2,                   0,                1054,                   0,                   0, 2016-10-29 00:00:00,                   0,                1054,                   0,                   0, 2016-10-29 20:57:01,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118855,    3587376840322401,    3000000003438400,    4000000000819000,    3721594962237219,                    ,                   0,                   2,  201609010413556000,  201609010211452119,               45000,                1200,                   0,  300000000101083619,                   2,                   0,                 450,                   0,                   0, 2016-10-30 00:00:00,                   0,                 450,                   0,                   0, 2016-10-30 17:21:39,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118974,    3167882551756401,    3000000003464300,    4000000000825000,    3148569662172431,                    ,                   0,                   2,  201609010230104000,  201609010101581131,                5000,                1200,                   0,  300000000100853331,                   5,                   0,                  50,                   0,                   0, 2016-10-31 00:00:00,                   0,                  50,                   0,                   0, 2016-10-31 17:06:03,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000118975,    3167882551756401,    3000000003464600,    4000000000825000,    3148569662172431,                    ,                   0,                   2,  201609010230104000,  201609010101581131,              220000,                1200,                   0,  300000000100853331,                   5,                   0,                2200,                   0,                   0, 2016-10-31 00:00:00,                   0,                2200,                   0,                   0, 2016-10-31 17:06:04,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000119023,    3167882551756401,    3000000003464200,    4000000000825000,    3763656012172435,                    ,                   0,                   2,  201609010230104000,  201609010007849035,               95000,                1200,                   0,  300000000100853935,                   5,                   0,                 950,                   0,                   0, 2016-10-31 00:00:00,                   0,                 950,                   0,                   0, 2016-10-31 17:07:55,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000119024,    3167882551756401,    3000000003464400,    4000000000825000,    3763656012172435,                    ,                   0,                   2,  201609010230104000,  201609010007849035,                5000,                1200,                   0,  300000000100853935,                   5,                   0,                  50,                   0,                   0, 2016-10-31 00:00:00,                   0,                  50,                   0,                   0, 2016-10-31 17:07:55,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000119025,    3167882551756401,    3000000003464500,    4000000000825000,    3763656012172435,                    ,                   0,                   2,  201609010230104000,  201609010007849035,              495000,                1200,                   0,  300000000100853935,                   5,                   0,                4950,                   0,                   0, 2016-10-31 00:00:00,                   0,                4950,                   0,                   0, 2016-10-31 17:07:55,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
   11000000000119236,    3167882551756401,    3000000003471000,    4000000000825400,    3045532261261678,                    ,                   0,                   2,  201609010407246100,  201609010250643178,               50000,                1200,                   0,  300000000101101478,                   2,                   0,                 500,                   0,                   0, 2016-11-01 00:00:00,                   0,                 500,                   0,                   0, 2016-11-01 17:10:40,                   0,                   0, 2016-11-03 23:40:18, 2016-11-03 23:40:18,
