还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100996800,201609010140720100,3037872851427200,LZMGX-08ZX2032,3,30000,5045833
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3353085831810838,,300000000101021038,12000000001486292,3,201609010102728192,,,570000,5225,575225
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3353085831810838,,300000000101021038,12000000001486392,3,201609010102728192,,,315000,2887,317887
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3353085831810838,,300000000101021038,12000000001486492,3,201609010102728192,,,430000,3941,433941
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3353085831810838,,300000000101021038,12000000001486596,3,201609010148292096,,,330000,3025,333025
本期回款总金额:3027498,差额=2
总还款金额:89350380
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101030739,201609010042383039,3717755100467239,LZMGX-08ZX1118,3,30000,5045833
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001550011,3,201609010014688011,,,10000,91,10091
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001550111,3,201609010014688011,,,2495000,22870,2517870
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001549324,3,201609010005167024,,,625000,5729,630729
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001549424,3,201609010005167024,,,85000,779,85779
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001549524,3,201609010005167024,,,410000,3758,413758
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001549624,3,201609010005167024,,,80000,733,80733
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001549724,3,201609010005167024,,,5000,45,5045
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001549824,3,201609010005167024,,,290000,2658,292658
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3717755100467239,,300000000101030739,12000000001549967,3,201609010351622067,,,1000000,9166,1009166
本期回款总金额:5045829,差额=4
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101142039,201609010108005139,3701301780432439,LZMGX-09ZX1073,2,3000,14999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3701301780432439,,300000000101142039,12000000002113939,2,201609010290709139,,,0,7450,7450
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3701301780432439,,300000000101142039,12000000002113679,2,201609010073690079,,,0,550,550
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3701301780432439,,300000000101142039,12000000002113799,2,201609010290412099,,,0,5000,5000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3701301780432439,,300000000101142039,12000000002113899,2,201609010290412099,,,0,2000,2000
本期回款总金额:15000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101145639,201609010108509039,3941314701105639,LZMGX-09ZX1071,2,4000,18333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3941314701105639,,300000000101145639,12000000002132828,2,201609010297004028,,,0,6600,6600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3941314701105639,,300000000101145639,12000000002132667,2,201609010351622067,,,0,3850,3850
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3941314701105639,,300000000101145639,12000000002132767,2,201609010351622067,,,0,7883,7883
本期回款总金额:18333,差额=0
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101268539,201609010060414139,3057356851960439,LZMGX-10ZX1025,1,4000,18333
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3057356851960439,,300000000101268539,12000000002598448,1,201609010317426048,,,0,9579,9579
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3057356851960439,,300000000101268539,12000000002598359,1,201609010226962059,,,0,8754,8754
本期回款总金额:18333,差额=0
总还款金额:94447875
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100826840,201609010200445140,3427893980638840,LZMGX-05ZX1037,6,36000,6059999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000383404,6,201609010288144104,,,460000,4600,464600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000383504,6,201609010288144104,,,340000,3400,343400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000383604,6,201609010288144104,,,200000,2000,202000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000383704,6,201609010288144104,,,660000,6600,666600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000384119,6,201609010001398019,,,1970000,19700,1989700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000384219,6,201609010001398019,,,230000,2300,232300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000384319,6,201609010001398019,,,70000,700,70700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000384419,6,201609010001398019,,,230000,2300,232300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000383898,6,201609010018935098,,,340000,3400,343400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000383998,6,201609010018935098,,,200000,2000,202000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3427893980638840,,300000000100826840,12000000000384098,6,201609010018935098,,,1300000,13000,1313000
本期回款总金额:6060000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100941040,201609010223137140,3564897391082840,LZMGX-07ZX1039,4,6000,1009999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3564897391082840,,300000000100941040,12000000001089850,4,201609010039789150,,,50000,500,50500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3564897391082840,,300000000100941040,12000000001089950,4,201609010039789150,,,900000,9000,909000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3564897391082840,,300000000100941040,12000000001089756,4,201609010220891156,,,50000,500,50500
本期回款总金额:1010000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101013540,201609010233125040,3892247111350040,LZMGX-08ZX1067,3,42000,69999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001457106,3,201609010431665106,,,0,7200,7200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001457208,3,201609010322165108,,,0,13650,13650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001457308,3,201609010322165108,,,0,5400,5400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001457408,3,201609010322165108,,,0,9600,9600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001457521,3,201609010417537021,,,0,6350,6350
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001457639,3,201609010180126039,,,0,13550,13550
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001456848,3,201609010257136048,,,0,650,650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001456948,3,201609010257136048,,,0,200,200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001457048,3,201609010257136048,,,0,11700,11700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3892247111350040,,300000000101013540,12000000001456754,3,201609010349273154,,,0,1700,1700
本期回款总金额:70000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101020440,201609010317272140,3808322911810840,LZMGX-08ZX1094,3,24000,39999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3808322911810840,,300000000101020440,12000000001484074,3,201609010218152174,,,0,11100,11100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3808322911810840,,300000000101020440,12000000001484174,3,201609010218152174,,,0,10200,10200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3808322911810840,,300000000101020440,12000000001484280,3,201609010282550080,,,0,9300,9300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3808322911810840,,300000000101020440,12000000001484380,3,201609010282550080,,,0,9400,9400
本期回款总金额:40000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101112840,201609010134087140,3312281691046840,LZMGX-09ZX2028,2,14000,69999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001949407,2,201609010176935007,,,0,5250,5250
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001949507,2,201609010176935007,,,0,6350,6350
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001949607,2,201609010176935007,,,0,200,200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001949725,2,201609010046546125,,,0,9200,9200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001949825,2,201609010046546125,,,0,600,600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001949925,2,201609010046546125,,,0,14400,14400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001950090,2,201609010347010090,,,0,1500,1500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001950190,2,201609010347010090,,,0,15000,15000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001950290,2,201609010347010090,,,0,1450,1450
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3312281691046840,,300000000101112840,12000000001950390,2,201609010347010090,,,0,16050,16050
本期回款总金额:70000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101136840,201609010173475140,3773688471692040,LZMGX-09ZX1084,2,12000,59999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002083027,2,201609010303072127,,,0,17900,17900
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082935,2,201609010312287035,,,0,11000,11000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082171,2,201609010044183171,,,0,5000,5000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082271,2,201609010044183171,,,0,5000,5000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082371,2,201609010044183171,,,0,2500,2500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082471,2,201609010044183171,,,0,2500,2500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082571,2,201609010044183171,,,0,4400,4400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082671,2,201609010044183171,,,0,5000,5000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082782,2,201609010343757082,,,0,300,300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3773688471692040,,300000000101136840,12000000002082882,2,201609010343757082,,,0,6400,6400
本期回款总金额:60000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101257740,201609010434892140,3950576751754840,LZMGX-10ZX1018,1,4800,23999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3950576751754840,,300000000101257740,12000000002568542,1,201609010369324042,,,0,23100,23100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3950576751754840,,300000000101257740,12000000002568483,1,201609010156468183,,,0,500,500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3950576751754840,,300000000101257740,12000000002568387,1,201609010120633187,,,0,400,400
本期回款总金额:24000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101293540,201609010404490140,3612672030797240,LZMGX-10ZX2067,1,4000,19999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3612672030797240,,300000000101293540,12000000002659650,1,201609010248094050,,,0,20000,20000
本期回款总金额:20000,差额=-1
总还款金额:101801875
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100950541,201609010251436041,3315633311632441,LZMGX-07ZX1056,4,18000,3029999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001144403,4,201609010014037103,,,530000,5300,535300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001144503,4,201609010014037103,,,435000,4350,439350
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001144603,4,201609010014037103,,,120000,1200,121200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001144703,4,201609010014037103,,,315000,3150,318150
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001143752,4,201609010071717052,,,150000,1500,151500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001143976,4,201609010386155176,,,375000,3750,378750
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001144076,4,201609010386155176,,,485000,4850,489850
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001144176,4,201609010386155176,,,10000,100,10100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001144276,4,201609010386155176,,,200000,2000,202000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001144376,4,201609010386155176,,,340000,3400,343400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3315633311632441,,300000000100950541,12000000001143886,4,201609010026067186,,,40000,400,40400
本期回款总金额:3030000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100995341,201609010138308041,3369405611427241,LZMGX-08ZX1031,3,18000,29999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3369405611427241,,300000000100995341,12000000001351226,3,201609010226026026,,,0,5400,5400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3369405611427241,,300000000100995341,12000000001351326,3,201609010226026026,,,0,4400,4400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3369405611427241,,300000000100995341,12000000001351426,3,201609010226026026,,,0,4900,4900
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3369405611427241,,300000000100995341,12000000001350833,3,201609010130710133,,,0,1000,1000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3369405611427241,,300000000100995341,12000000001350933,3,201609010130710133,,,0,700,700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3369405611427241,,300000000100995341,12000000001351033,3,201609010130710133,,,0,9300,9300
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3369405611427241,,300000000100995341,12000000001351133,3,201609010130710133,,,0,4300,4300
本期回款总金额:30000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101017441,201609010273887041,3025008791810841,LZMGX-08ZX1091,3,6000,1009166
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3025008791810841,,300000000101017441,12000000001475470,3,201609010214183070,,,1000000,9166,1009166
本期回款总金额:1009166,差额=0
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101128441,201609010075420141,3805719100280441,LZMGX-09ZX1059,2,10000,49999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3805719100280441,,300000000101128441,12000000002030144,2,201609010303651044,,,0,3100,3100
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3805719100280441,,300000000101128441,12000000002030545,2,201609010216964145,,,0,1000,1000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3805719100280441,,300000000101128441,12000000002030668,2,201609010255066168,,,0,1200,1200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3805719100280441,,300000000101128441,12000000002030287,2,201609010039526187,,,0,2200,2200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3805719100280441,,300000000101128441,12000000002030387,2,201609010039526187,,,0,30000,30000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3805719100280441,,300000000101128441,12000000002030487,2,201609010039526187,,,0,7800,7800
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3805719100280441,,300000000101128441,12000000002030796,2,201609010018725196,,,0,2700,2700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3805719100280441,,300000000101128441,12000000002030896,2,201609010018725196,,,0,2000,2000
本期回款总金额:50000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101142641,201609010163134041,3778872381692041,LZMGX-09ZX1077,2,10000,49999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3778872381692041,,300000000101142641,12000000002115717,2,201609010408054117,,,0,8500,8500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3778872381692041,,300000000101142641,12000000002115817,2,201609010408054117,,,0,10650,10650
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3778872381692041,,300000000101142641,12000000002116171,2,201609010044183171,,,0,20500,20500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3778872381692041,,300000000101142641,12000000002115996,2,201609010004136096,,,0,50,50
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3778872381692041,,300000000101142641,12000000002116096,2,201609010004136096,,,0,5000,5000
本期回款总金额:44700,差额=5299
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101148941,201609010178208041,3607521311631641,LZMGX-09ZX1097,2,4000,19999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3607521311631641,,300000000101148941,12000000002145564,2,201609010435165164,,,0,14700,14700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3607521311631641,,300000000101148941,12000000002145664,2,201609010203583064,,,0,5300,5300
本期回款总金额:20000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101302241,201609010393606141,3867543121712441,LZMGX-10ZX2085,1,6000,29999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3867543121712441,,300000000101302241,12000000002687667,1,201609010351622067,,,0,17500,17500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3867543121712441,,300000000101302241,12000000002687592,1,201609010102728192,,,0,12500,12500
本期回款总金额:30000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101312041,201609010248662141,3145216251712441,LZMGX-10ZX1098,1,6000,29999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3145216251712441,,300000000101312041,12000000002712900,1,201609010085314100,,,0,200,200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3145216251712441,,300000000101312041,12000000002712701,1,201609010021086001,,,0,400,400
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3145216251712441,,300000000101312041,12000000002712606,1,201609010393301006,,,0,500,500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3145216251712441,,300000000101312041,12000000002712507,1,201609010037706107,,,0,7700,7700
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3145216251712441,,300000000101312041,12000000002712817,1,201609010406449117,,,0,350,350
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3145216251712441,,300000000101312041,12000000002713123,1,201609010158043023,,,0,19350,19350
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3145216251712441,,300000000101312041,12000000002713038,1,201609010026951138,,,0,250,250
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3145216251712441,,300000000101312041,12000000002712467,1,201609010351622067,,,0,1250,1250
本期回款总金额:30000,差额=-1
总还款金额:106045741
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101153842,201609010190120042,3721633331631642,LZMGX-09ZX3100,2,6000,27500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3721633331631642,,300000000101153842,12000000002162918,2,201609010113743118,,,0,3025,3025
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3721633331631642,,300000000101153842,12000000002163224,2,201609010327459124,,,0,8616,8616
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3721633331631642,,300000000101153842,12000000002163066,2,201609010372470066,,,0,1466,1466
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3721633331631642,,300000000101153842,12000000002163166,2,201609010372470066,,,0,9166,9166
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3721633331631642,,300000000101153842,12000000002163367,2,201609010351622067,,,0,733,733
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3721633331631642,,300000000101153842,12000000002162882,2,201609010264844182,,,0,4491,4491
本期回款总金额:27497,差额=3
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101173142,201609010183670042,3329722991679642,LZMGX-09ZX1121,2,4000,19999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3329722991679642,,300000000101173142,12000000002236853,2,201609010243334153,,,0,13250,13250
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3329722991679642,,300000000101173142,12000000002236953,2,201609010243334153,,,0,3500,3500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3329722991679642,,300000000101173142,12000000002236788,2,201609010023288188,,,0,3250,3250
本期回款总金额:20000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101247242,201609010293696042,3394255452786442,LZMGX-09ZX1301,1,2000,9999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3394255452786442,,300000000101247242,12000000002518692,1,201609010431424092,,,0,9450,9450
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3394255452786442,,300000000101247242,12000000002518598,1,201609010162948098,,,0,550,550
本期回款总金额:10000,差额=-1
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101254742,201609010261088142,3615672503222042,LZMGX-10ZX2003,1,4000,19999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3615672503222042,,300000000101254742,12000000002551642,1,201609010221333042,,,0,16950,16950
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3615672503222042,,300000000101254742,12000000002551596,1,201609010289028096,,,0,3050,3050
本期回款总金额:20000,差额=-1
总还款金额:106123238
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000101019843,201609010251630043,3838151801810843,LZMGX-08ZX1088,3,30000,49999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838151801810843,,300000000101019843,12000000001482020,3,201609010316336120,,,0,600,600
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838151801810843,,300000000101019843,12000000001482120,3,201609010316336120,,,0,10500,10500
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838151801810843,,300000000101019843,12000000001482220,3,201609010316336120,,,0,30200,30200
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3838151801810843,,300000000101019843,12000000001482374,3,201609010218152174,,,0,8700,8700
本期回款总金额:50000,差额=-1
总还款金额:106173238
还款id,借款人uid,标id,标题,还款期数,费用,还款本息
300000000100810044,201609010155844144,3894064771988844,LZMGX-05ZX1013,6,12000,2019999
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3894064771988844,,300000000100810044,12000000000142431,6,201609010160949031,,,197500,1975,199475
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3894064771988844,,300000000100810044,12000000000141340,6,201609010033604040,,,515000,5150,520150
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3894064771988844,,300000000100810044,12000000000142342,6,201609010221333042,,,100000,1000,101000
标id,标题,还款id,回款id,回款期号,投资人uid,姓名,手机号,本金,利息,本息
3894064771988844,,300000000100810044,12000000000141456,6,201609010147921056,,,100000,1000,101000
